Time (s),      MJD UTC     ,      ECI X (km)    ,      ECI Y (km)    ,      ECI Z (km)    ,      ECI U (km/s)    ,      ECI V (km/s)    ,      ECI W (km/s)    ,  Semi-Major Axis (km),      Eccentricity     ,    Inclination (rad)  ,  Arg of Perigee (rad) ,       RAAN (rad)      ,   True Anomaly (rad)  ,  Latitude (rad)   ,  Longitude (rad)  ,   Altitude (km)    ,  Rho:10E-9 kg/m^3 
  122400, 58282.41838368667,   3553.901830633502,   5017.529288552807,   2817.222462382507, -5.629149228773595092,  1.118495419243768713,  5.102717032526892653,  6767.975270298620838, 0.00076847771891198136, 0.90163820930907106549, 1.02444429598281799311, 0.58371149014149740819, 5.81860741422851031855,  0.433037716808045,  0.046675405498264, 388.928519380282069,  0.008890665949779
  126000, 58282.46005035334,   1911.911496512375,  -3759.595576640926,  -5298.868200882051,  6.567154682334117876,  3.938250359020516108, -0.421241828316271648,  6767.969920679906489, 0.00076818328029320629, 0.90163819665017119309, 1.02408019544948042595, 0.58371136833161918006, 3.61786939913234681225, -0.900753119074584, -2.269419999375702, 407.549325665286005,  0.002896346441606
  129600, 58282.50171702000,  -5812.037855877600,   -603.574137002530,   3413.290980466388, -2.114015629392016426, -5.763104786926199621, -4.607222233487326858,  6767.964402084705279, 0.00076770243892015561, 0.90163821330620920474, 1.02429283052199269685, 0.58371119514647564250, 1.41879739876896668847,  0.529678460764139,  1.811395254394011, 394.463473258637350,  0.007748532558498
  133200, 58282.54338368667,   4934.914208333932,   4451.891083972047,   1258.096820323141, -4.072578378243092516,  2.854909748870250336,  5.850030640911516711,  6767.961723039726836, 0.00076792664929171041, 0.90163825241786947650, 1.02426022432281901603, 0.58371108790992447978, 5.49833510699409710358,  0.189533880054240, -0.961850323181929, 386.898879913103087,  0.008257824666790
  136800, 58282.58505035334,     -7.130150270521,  -4661.806939469143,  -4913.472922405232,  6.915025214352516672,  2.400369022640075811, -2.286191490947068657,  6767.956797410638268, 0.00076745832762140275, 0.90163827210966669012, 1.02415899281529304164, 0.58371088176428302321, 3.29820847947178726685, -0.814791982766390,  2.754136239932186, 406.228215306763047,  0.003093909051439
  140400, 58282.62671702000,  -4930.225318544106,   1026.024355346775,   4518.110599002593, -4.081370314520399878, -5.685703367534841221, -3.154622941081681011,  6767.951969466760931, 0.00076709785507161550, 0.90163832154215361840, 1.02433408711391612362, 0.58371065372633963969, 1.09856881888452114914,  0.732668067754018,  0.715604491626195, 396.974794988157100,  0.007806928532744
  144000, 58282.66838368667,   5813.843256043353,   3433.493402765799,   -428.836586334459, -2.102840814611753114,  4.299958536476215568,  6.002029998321975519,  6767.950123269697403, 0.00076729200229371735, 0.90163843544841267453, 1.02426477430660537902, 0.58371048626420416779, 5.17801995810094393058, -0.062318911195566, -1.950213802598086, 387.560641892363776,  0.007501570685428
  147600, 58282.71005035334,  -1925.263729163554,  -5091.609306086446,  -4030.299406138840,  6.562222148291876593,  0.619608121082057213, -3.919132895135539627,  6767.946560218461577, 0.00076677951922758255, 0.90163853896563717169, 1.02425797594406212945, 0.58371030633167082037, 2.97858298060574089869, -0.640939266267233,  1.605984313812933, 402.536882214348395,  0.003593959726422
  151200, 58282.75171702000,  -3547.386285765678,   2551.163824587886,   5163.587922773345, -5.634839260228965670, -5.030168825880594364, -1.380479216894680269,  6767.942918072328716, 0.00076664181747290960, 0.90163862892966030737, 1.02428745162666342259, 0.58371016037110665331, 0.77831918360671089815,  0.870168090589889, -0.489347575198801, 398.564058416107855,  0.007833010097421
  154800, 58282.79338368667,   6101.814332740368,   2066.205113813506,  -2072.064293091268,  0.079128948875256664,  5.307083251208410180,  5.544108918279292004,  6767.941011086210156, 0.00076670829667773415, 0.90163876238609669923, 1.02428592908270899812, 0.58370999381294178925, 4.85785433939517955100, -0.311370853113911, -2.944852697725844, 391.040578681255340,  0.006178777357110
