Time (s),      MJD UTC     ,      ECI X (km)    ,      ECI Y (km)    ,      ECI Z (km)    ,      ECI U (km/s)    ,      ECI V (km/s)    ,      ECI W (km/s)    ,  Semi-Major Axis (km),      Eccentricity     ,    Inclination (rad)  ,  Arg of Perigee (rad) ,       RAAN (rad)      ,   True Anomaly (rad)  ,  Latitude (rad)   ,  Longitude (rad)  ,   Altitude (km)    ,  Rho:10E-9 kg/m^3 
  194400, 58283.25171702000,   3711.440389523064,   4982.976076791987,   2671.062499999961, -5.496557473577597129,  1.301141332632217276,  5.203087105557435068,  6767.642156276703063, 0.00076373559120152792, 0.90164626951351526865, 1.02233968316121972468, 0.58370726414777057966, 5.78853060654944742659,  0.409344590041468,  1.055579226228639, 388.319923793251178,  0.011151189822624
  198000, 58283.29338368667,   1726.423600902033,  -3868.027850389354,  -5284.104688140667,  6.632922905101335818,  3.800904503750500988, -0.611950714701289879,  6767.633743953152610, 0.00076349977506816628, 0.90164629664453009166, 1.02141575976409964990, 0.58370739450947804381, 3.58873506291284721944, -0.897400779607888, -1.287176748300416, 407.181942363208407,  0.008695871057531
  201600, 58283.33505035334,  -5750.054893426641,   -442.950257871295,   3539.599658406205, -2.320973799912577917, -5.781919008781136115, -4.482953235926096854,  6767.623034883230457, 0.00076285035801936629, 0.90164631001618578631, 1.02159260656389477286, 0.58370744276349172304, 1.38994354679419435616,  0.551536984375308,  2.817685189366792, 394.391244236650380,  0.013944678135859
  205200, 58283.37671702000,   5044.376146261821,   4370.893308334993,   1096.411069086928, -3.895686573153672506,  3.011397709369410479,  5.891957446541240013,  6767.613841458923174, 0.00076337324375099469, 0.90164632730833038919, 1.02187573334650761564, 0.58370740467280935848, 5.46946952310304394113,  0.165146715433258,  0.050980458892727, 386.500053776647974,  0.016820048941298
  208800, 58283.41838368667,   -195.632302042874,  -4724.704772828001,  -4848.569491373283,  6.911693642544573569,  2.236292984952276329, -2.456987206194012135,  6767.600424016881107, 0.00076280178951319516, 0.90164633775568469698, 1.02088515593268844717, 0.58370727485343308063, 3.27061782532908330292, -0.801101869390915, -2.536090135881206, 405.568192498752069,  0.012344576149996
  212400, 58283.46005035334,  -4817.572470314937,   1178.821121414666,   4600.877749314331, -4.250729553607614173, -5.647519298635103067, -2.996400387845276976,  6767.585263909130650, 0.00076192024862419153, 0.90164637345431232653, 1.02175036852034798146, 0.58370695689250232482, 1.07054273090020367993,  0.749315888368139,  1.713737835689475, 396.850861623222784,  0.020793228829803
  216000, 58283.50171702000,   5866.924992891169,   3317.086928574480,   -588.617882465956, -1.902373024842907088,  4.415909434018329222,  5.984773037154807377,  6767.572577668093639, 0.00076292394340486561, 0.90164654373970088932, 1.02141540662306366100, 0.58370660076912833051, 5.15061554457857075475, -0.086137644860534, -0.936248866796868, 387.398472784454952,  0.024587154855999
  219600, 58283.54338368667,  -2097.334248961456,  -5105.321760840726,  -3924.950089566771,  6.494382836232299299,  0.447145805970427872, -4.053854160712828178,  6767.555691324427497, 0.00076169157654859237, 0.90164669470600885751, 1.02096752812192991520, 0.58370614388285694586, 2.95201682418254095349, -0.621779428914224,  2.610498606464066, 401.698224987257731,  0.018986280184771
  223200, 58283.58505035334,  -3398.846667263684,   2680.902129166329,   5197.039315133733, -5.751538447202860838, -4.942482924198164873, -1.206709435541860979,  6767.538835254010821, 0.00076118369541922980, 0.90164685203642245582, 1.02183000966488478183, 0.58370551141448682482, 0.75120469375625471999,  0.877981995737527,  0.499229040479156, 398.254633104217362,  0.023703709815293
  226800, 58283.62671702000,   6096.802682695425,   1928.763522807895,  -2213.578375422352,  0.280934868793081495,  5.373286058495084224,  5.473445521456968551,  6767.526898880931164, 0.00076212028176327399, 0.90164726736234277165, 1.02130877818565031848, 0.58370480991531792521, 4.83167236763537019878, -0.333533587831116, -1.932100997388465, 391.047941923098904,  0.026019311624556
  230400, 58283.66838368667,  -3787.263103742218,  -4972.078647940758,  -2606.758038322934,  5.423607507076807699, -1.386583023750766506, -5.242400587950475761,  6767.514359914727133, 0.00076057589756176491, 0.90164776599811851754, 1.02134498471057058653, 0.58370426900624437083, 2.63321469746819425287, -0.398428994887722,  1.561217597094508, 397.069737373085388,  0.021799260678507
  234000, 58283.71005035334,  -1637.420697656903,   3911.674837304924,   5268.156474011321, -6.671581045426072421, -3.738110826653718377,  0.705109769413425359,  6767.502412511934264, 0.00076082037509343718, 0.90164810042983126133, 1.02161520688651219707, 0.58370383343638832327, 0.43217507171904582348,  0.895419283630734, -0.794096700904117, 397.674667494219591,  0.021853272449965
  237600, 58283.75171702000,   5711.891641212901,    346.427134304381,  -3614.834538766904,  2.433696945235609770,  5.788095838408659204,  4.410966228214576243,  6767.493576377416668, 0.00076102579945525476, 0.90164852069865258021, 1.02148470960787217301, 0.58370328754712258245, 4.51270614586708968896, -0.564496539160906, -2.965362709150045, 396.460121552696194,  0.016881347231424
  241200, 58283.79338368667,  -5095.761133436168,  -4338.777993010470,  -1026.762405276790,  3.807093969150731268, -3.080934036548726015, -5.903612098786936173,  6767.486911997484136, 0.00076002099284935655, 0.90164906790569611915, 1.02120291157583939728, 0.58370296960901902082, 2.31494909973994331728, -0.154509552804868,  0.558743308166737, 393.334221580135988,  0.015886879928171
  244800, 58283.83505035334,    288.889166848096,   4747.175363512309,   4807.337540401745, -6.917947448316985825, -2.156180815730225924,  2.545846975010326514,  6767.481762133030758, 0.00076045003418291060, 0.90164943038796652273, 1.02138152726348955320, 0.58370291430977625836, 0.11317903062374497165,  0.794002494649224, -2.039078975396113, 395.064861615438474,  0.017158814511106
  248400, 58283.87671702000,   4751.825212967875,  -1270.489664266066,  -4651.792812018816,  4.339538039348716223,  5.619829571821864556,  2.905354605717209650,  6767.475053561775896, 0.00076021075233982591, 0.90164968499034702372, 1.02121872522256412264, 0.58370277881038063378, 4.19439556123799434052, -0.758950136302047,  2.208929031703129, 401.966837711181142,  0.009635083267057
  252000, 58283.91838368667,  -5891.454589278308,  -3269.173332113890,    656.235632259270,  1.806926606656367771, -4.465892672160637039, -5.971044018522116649,  6767.469709458357546, 0.00075972075309676573, 0.90165000940197880864, 1.02067366854264117936, 0.58370275110258354039, 1.99701124359226512954,  0.096165186176618, -0.427807999350013, 391.650653654870553,  0.010694138216855
